"season","holiday","workingday","weather","temp","atemp","humidity","windspeed","hour","day","wday","month","year","hour.cut.reg","hour.cut.cas","temp.reg","temp.cas","humidity.reg","humidity.cas","day_type","weekend","mean.reg.weekend.hour","mean.cas.weekend.hour","registered","casual","count"
"spring","no","yes","a",13.12,15.91,57,12.998,4,17,"gio",2,2011,"a","a","b","a","b","b","working day","no",1.59382125666333,0.414755945829387,1,3,4
"spring","no","yes","a",13.12,16.665,66,6.0032,5,17,"gio",2,2011,"a","a","b","a","b","b","working day","no",2.99860424833716,0.640204399963474,11,1,12
"spring","no","yes","a",12.3,15.15,70,8.9981,6,17,"gio",2,2011,"a","a","a","a","a","b","working day","no",4.41969810691493,1.39923767451232,44,3,47
"spring","no","yes","a",13.12,16.665,57,7.0015,7,17,"gio",2,2011,"d","a","b","a","b","b","working day","no",5.44272001646284,2.27990719462834,119,7,126
"spring","no","yes","a",13.12,16.665,57,6.0032,8,17,"gio",2,2011,"e","b","b","a","b","b","working day","no",5.99083958313721,2.93306003819195,267,18,285
"spring","no","yes","a",14.76,17.425,57,12.998,9,17,"gio",2,2011,"c","b","b","a","b","b","working day","no",5.29970216927496,2.97956429774292,163,16,179
"spring","no","yes","a",15.58,19.695,54,12.998,10,17,"gio",2,2011,"c","d","b","b","b","c","working day","no",4.57535940363526,3.13598383725972,70,18,88
"spring","no","yes","b",18.04,21.97,44,16.9979,11,17,"gio",2,2011,"c","d","b","b","b","c","working day","no",4.70589104291752,3.33890140330495,71,19,90
"spring","no","yes","a",19.68,23.485,41,15.0013,12,17,"gio",2,2011,"c","d","b","b","c","c","working day","no",4.9764439946114,3.43075198854466,86,15,101
"spring","no","yes","a",22.14,25.76,34,15.0013,13,17,"gio",2,2011,"c","d","b","b","c","d","working day","no",4.95959927590778,3.4829244477865,108,15,123
"spring","no","yes","a",24.6,31.06,31,15.0013,14,17,"gio",2,2011,"c","d","c","c","c","d","working day","no",4.82978821459333,3.52533913616463,55,26,81
"spring","no","yes","a",24.6,30.305,28,16.9979,15,17,"gio",2,2011,"c","d","c","c","c","d","working day","no",4.93064926118852,3.53861176656202,91,15,106
"spring","no","yes","b",22.96,26.515,35,19.9995,16,17,"gio",2,2011,"c","d","b","b","c","d","working day","no",5.37932753237752,3.59042411365982,117,29,146
"spring","no","yes","b",23.78,27.275,32,19.9995,17,17,"gio",2,2011,"g","d","c","c","c","d","working day","no",6.03058893425314,3.73805476951659,256,18,274
"spring","no","yes","b",22.14,25.76,42,19.0012,18,17,"gio",2,2011,"g","d","b","b","c","c","working day","no",5.96281517345352,3.54810620740797,211,11,222
"spring","no","yes","a",19.68,23.485,55,22.0028,19,17,"gio",2,2011,"f","d","b","b","b","c","working day","no",5.60092644747965,3.29493258283488,161,14,175
"spring","no","yes","a",19.68,23.485,59,22.0028,20,17,"gio",2,2011,"f","c","b","b","b","b","working day","no",5.24887208626807,3.00605912632073,131,8,139
"spring","no","yes","a",21.32,25,55,26.0027,21,17,"gio",2,2011,"b","c","b","b","b","c","working day","no",4.94637458342168,2.81291103890597,119,5,124
"spring","no","yes","a",20.5,24.24,59,19.0012,22,17,"gio",2,2011,"b","c","b","b","b","b","working day","no",4.64899096577587,2.60872193346054,68,8,76
"spring","no","yes","a",18.86,22.725,67,19.9995,23,17,"gio",2,2011,"b","c","b","b","a","b","working day","no",4.16608044732326,2.25671640065033,40,4,44
"spring","no","yes","a",18.04,21.97,72,19.0012,0,18,"ven",2,2011,"a","a","b","b","a","b","working day","no",3.24368402671511,1.73071483706548,20,12,32
"spring","no","yes","a",18.04,21.97,72,15.0013,1,18,"ven",2,2011,"a","a","b","b","a","b","working day","no",2.43844549324037,1.16261876258558,7,1,8
"spring","no","yes","a",18.04,21.97,72,19.0012,2,18,"ven",2,2011,"a","a","b","b","a","b","working day","no",1.84016627950171,0.84148657751391,5,2,7
"spring","no","yes","a",18.86,22.725,67,16.9979,3,18,"ven",2,2011,"a","a","b","b","a","b","working day","no",1.51857578030982,0.467966091274623,6,2,8
"spring","no","yes","a",18.86,22.725,67,16.9979,4,18,"ven",2,2011,"a","a","b","b","a","b","working day","no",1.59382125666333,0.414755945829387,1,0,1
"spring","no","yes","b",18.86,22.725,67,7.0015,5,18,"ven",2,2011,"a","a","b","b","a","b","working day","no",2.99860424833716,0.640204399963474,6,1,7
"spring","no","yes","b",18.04,21.97,72,11.0014,6,18,"ven",2,2011,"a","a","b","b","a","b","working day","no",4.41969810691493,1.39923767451232,48,2,50
"spring","no","yes","b",17.22,21.21,77,15.0013,7,18,"ven",2,2011,"d","a","b","b","a","a","working day","no",5.44272001646284,2.27990719462834,108,8,116
"spring","no","yes","b",17.22,21.21,77,12.998,8,18,"ven",2,2011,"e","b","b","b","a","a","working day","no",5.99083958313721,2.93306003819195,246,26,272
"spring","no","yes","b",17.22,21.21,77,12.998,9,18,"ven",2,2011,"c","b","b","b","a","a","working day","no",5.29970216927496,2.97956429774292,154,15,169
"spring","no","yes","b",18.04,21.97,72,15.0013,10,18,"ven",2,2011,"c","d","b","b","a","b","working day","no",4.57535940363526,3.13598383725972,78,17,95
"spring","no","yes","a",18.04,21.97,72,11.0014,11,18,"ven",2,2011,"c","d","b","b","a","b","working day","no",4.70589104291752,3.33890140330495,82,31,113
"spring","no","yes","a",20.5,24.24,59,12.998,12,18,"ven",2,2011,"c","d","b","b","b","b","working day","no",4.9764439946114,3.43075198854466,126,59,185
"spring","no","yes","a",24.6,31.06,43,12.998,13,18,"ven",2,2011,"c","d","c","c","c","c","working day","no",4.95959927590778,3.4829244477865,131,45,176
"spring","no","yes","a",27.06,31.06,36,19.9995,14,18,"ven",2,2011,"c","d","c","c","c","d","working day","no",4.82978821459333,3.52533913616463,118,73,191
"spring","no","yes","a",27.06,31.06,36,22.0028,15,18,"ven",2,2011,"c","d","c","c","c","d","working day","no",4.93064926118852,3.53861176656202,117,55,172
"spring","no","yes","a",27.06,31.06,36,19.0012,16,18,"ven",2,2011,"c","d","c","c","c","d","working day","no",5.37932753237752,3.59042411365982,164,68,232
"spring","no","yes","a",27.06,31.06,34,23.9994,17,18,"ven",2,2011,"g","d","c","c","c","d","working day","no",6.03058893425314,3.73805476951659,275,52,327
"spring","no","yes","a",26.24,31.06,33,22.0028,18,18,"ven",2,2011,"g","d","c","c","c","d","working day","no",5.96281517345352,3.54810620740797,195,29,224
"spring","no","yes","a",25.42,31.06,29,39.0007,19,18,"ven",2,2011,"f","d","c","c","c","d","working day","no",5.60092644747965,3.29493258283488,146,16,162
"spring","no","yes","a",24.6,31.06,31,12.998,20,18,"ven",2,2011,"f","c","c","c","c","d","working day","no",5.24887208626807,3.00605912632073,105,19,124
"spring","no","yes","a",23.78,27.275,21,32.9975,21,18,"ven",2,2011,"b","c","c","c","c","d","working day","no",4.94637458342168,2.81291103890597,61,11,72
"spring","no","yes","a",22.14,25.76,10,16.9979,22,18,"ven",2,2011,"b","c","b","b","c","d","working day","no",4.64899096577587,2.60872193346054,88,19,107
"spring","no","yes","a",21.32,25,8,19.0012,23,18,"ven",2,2011,"b","c","b","b","c","d","working day","no",4.16608044732326,2.25671640065033,61,16,77
"spring","no","no","a",19.68,23.485,12,32.9975,0,19,"sab",2,2011,"a","a","b","b","c","d","weekend","yes",4.27120674822962,2.58630249526568,23,6,29
"spring","no","no","a",18.86,22.725,14,27.9993,1,19,"sab",2,2011,"a","a","b","b","c","d","weekend","yes",4.02493289736933,2.38941563683797,21,10,31
"spring","no","no","a",18.04,21.97,13,26.0027,2,19,"sab",2,2011,"a","a","b","b","c","d","weekend","yes",3.73707340236085,2.22232808554837,14,3,17
"spring","no","no","a",17.22,21.21,14,19.9995,3,19,"sab",2,2011,"a","a","b","b","c","d","weekend","yes",2.92619360984788,1.77450519912476,7,0,7
"spring","no","no","a",16.4,20.455,15,22.0028,4,19,"sab",2,2011,"a","a","b","b","c","d","weekend","yes",1.84803879553313,0.965545445598087,3,0,3
"spring","no","no","a",16.4,20.455,15,22.0028,5,19,"sab",2,2011,"a","a","b","b","c","d","weekend","yes",1.91600531081171,0.783716363939509,3,0,3
"spring","no","no","a",16.4,20.455,17,27.9993,6,19,"sab",2,2011,"a","a","b","b","c","d","weekend","yes",2.44259562500674,1.24350530187104,3,3,6
"spring","no","no","a",15.58,19.695,17,35.0008,7,19,"sab",2,2011,"d","a","b","b","c","d","weekend","yes",3.30957935112704,1.88085692983932,16,6,22
"spring","no","no","a",15.58,19.695,17,39.0007,8,19,"sab",2,2011,"e","b","b","b","c","d","weekend","yes",4.22230334623832,2.63974916072435,36,9,45
"spring","no","no","a",16.4,20.455,16,43.9989,9,19,"sab",2,2011,"c","b","b","b","c","d","weekend","yes",4.70278808582136,3.46450257061083,37,18,55
"spring","no","no","a",17.22,21.21,16,39.0007,10,19,"sab",2,2011,"c","d","b","b","c","d","weekend","yes",5.11393686886646,4.05991777540256,72,34,106
"spring","no","no","a",18.04,21.97,16,39.0007,11,19,"sab",2,2011,"c","d","b","b","c","d","weekend","yes",5.27606112224225,4.42402744062687,76,47,123
"spring","no","no","a",18.04,21.97,18,32.9975,12,19,"sab",2,2011,"c","d","b","b","c","d","weekend","yes",5.43234444676255,4.63121570084496,81,38,119
"spring","no","no","a",18.04,21.97,16,40.9973,13,19,"sab",2,2011,"c","d","b","b","c","d","weekend","yes",5.41288636100943,4.72133644710707,103,52,155
"spring","no","no","a",18.86,22.725,15,43.9989,14,19,"sab",2,2011,"c","d","b","b","c","d","weekend","yes",5.36202182277836,4.73389687540166,94,102,196
"spring","no","no","a",18.04,21.97,16,50.0021,15,19,"sab",2,2011,"c","d","b","b","c","d","weekend","yes",5.35619324599972,4.72644169074784,87,84,171
"spring","no","no","a",18.04,21.97,16,43.0006,16,19,"sab",2,2011,"c","d","b","b","c","d","weekend","yes",5.35010549344817,4.63927239216257,81,39,120
"spring","no","no","a",17.22,21.21,19,40.9973,17,19,"sab",2,2011,"g","d","b","b","c","d","weekend","yes",5.26093792389584,4.40112566004952,91,36,127
"spring","no","no","a",14.76,15.91,25,30.0026,18,19,"sab",2,2011,"g","d","b","a","c","d","weekend","yes",5.16654258810916,4.03766925405496,67,21,88
"spring","no","no","a",13.94,15.15,29,23.9994,19,19,"sab",2,2011,"f","d","b","a","c","d","weekend","yes",4.99507422410298,3.76148488280597,54,5,59
"spring","no","no","a",13.12,14.395,28,35.0008,20,19,"sab",2,2011,"f","c","b","a","c","d","weekend","yes",4.7370517827147,3.47822043920249,38,9,47
"spring","no","no","a",13.12,13.635,26,36.9974,21,19,"sab",2,2011,"b","c","b","a","c","d","weekend","yes",4.54953493227894,3.22148400739196,29,4,33
"spring","no","no","a",12.3,12.88,28,32.9975,22,19,"sab",2,2011,"b","c","a","a","c","d","weekend","yes",4.37723648795928,2.95584143743005,42,2,44
"spring","no","no","a",11.48,12.12,33,30.0026,23,19,"sab",2,2011,"b","c","a","a","c","d","weekend","yes",4.0965937268669,2.66379723803738,25,4,29
"spring","no","yes","a",12.3,13.635,70,31.0009,0,1,"mar",3,2011,"a","a","a","a","a","b","working day","no",3.24368402671511,1.73071483706548,7,0,7
"spring","no","yes","a",10.66,11.365,70,23.9994,1,1,"mar",3,2011,"a","a","a","a","a","b","working day","no",2.43844549324037,1.16261876258558,3,0,3
"spring","no","yes","a",9.84,10.605,65,26.0027,2,1,"mar",3,2011,"a","a","a","a","b","b","working day","no",1.84016627950171,0.84148657751391,4,0,4
"spring","no","yes","a",9.02,10.605,69,19.0012,3,1,"mar",3,2011,"a","a","a","a","a","b","working day","no",1.51857578030982,0.467966091274623,2,0,2
"spring","no","yes","a",9.02,10.605,69,16.9979,4,1,"mar",3,2011,"a","a","a","a","a","b","working day","no",1.59382125666333,0.414755945829387,1,0,1
"spring","no","yes","a",8.2,9.09,64,19.0012,5,1,"mar",3,2011,"a","a","a","a","b","b","working day","no",2.99860424833716,0.640204399963474,1,1,2
"spring","no","yes","a",8.2,9.09,59,19.9995,6,1,"mar",3,2011,"a","a","a","a","b","b","working day","no",4.41969810691493,1.39923767451232,46,0,46
"spring","no","yes","a",8.2,9.09,59,22.0028,7,1,"mar",3,2011,"d","a","a","a","b","b","working day","no",5.44272001646284,2.27990719462834,105,2,107
"spring","no","yes","a",8.2,9.09,59,26.0027,8,1,"mar",3,2011,"e","b","a","a","b","b","working day","no",5.99083958313721,2.93306003819195,204,10,214
"spring","no","yes","a",9.02,9.85,55,27.9993,9,1,"mar",3,2011,"c","b","a","a","b","c","working day","no",5.29970216927496,2.97956429774292,116,8,124
"spring","no","yes","a",9.84,10.605,52,19.0012,10,1,"mar",3,2011,"c","d","a","a","b","c","working day","no",4.57535940363526,3.13598383725972,55,13,68
"spring","no","yes","a",11.48,13.635,45,16.9979,11,1,"mar",3,2011,"c","d","a","a","b","c","working day","no",4.70589104291752,3.33890140330495,48,8,56
"spring","no","yes","a",12.3,15.15,39,8.9981,12,1,"mar",3,2011,"c","d","a","a","c","d","working day","no",4.9764439946114,3.43075198854466,80,6,86
"spring","no","yes","a",13.12,17.425,39,10.3034479394595,13,1,"mar",3,2011,"c","d","b","a","c","d","working day","no",4.95959927590778,3.4829244477865,65,13,78
"spring","no","yes","a",13.12,16.665,36,8.9981,14,1,"mar",3,2011,"c","d","b","a","c","d","working day","no",4.82978821459333,3.52533913616463,61,18,79
"spring","no","yes","a",13.94,18.18,34,10.0937879287154,15,1,"mar",3,2011,"c","d","b","a","c","d","working day","no",4.93064926118852,3.53861176656202,57,7,64
"spring","no","yes","a",13.94,17.425,34,6.0032,16,1,"mar",3,2011,"c","d","b","a","c","d","working day","no",5.37932753237752,3.59042411365982,92,10,102
"spring","no","yes","a",13.94,17.425,34,6.0032,17,1,"mar",3,2011,"g","d","b","a","c","d","working day","no",6.03058893425314,3.73805476951659,230,12,242
"spring","no","yes","a",13.12,15.91,39,12.998,18,1,"mar",3,2011,"g","d","b","a","c","d","working day","no",5.96281517345352,3.54810620740797,214,10,224
"spring","no","yes","a",12.3,15.15,49,8.9981,19,1,"mar",3,2011,"f","d","a","a","b","c","working day","no",5.60092644747965,3.29493258283488,115,4,119
"spring","no","yes","a",12.3,15.91,61,6.0032,20,1,"mar",3,2011,"f","c","a","a","b","b","working day","no",5.24887208626807,3.00605912632073,86,2,88
"spring","no","yes","a",10.66,15.15,56,10.7523421669956,21,1,"mar",3,2011,"b","c","a","a","b","b","working day","no",4.94637458342168,2.81291103890597,55,8,63
"spring","no","yes","a",9.84,13.635,62,7.0015,22,1,"mar",3,2011,"b","c","a","a","b","b","working day","no",4.64899096577587,2.60872193346054,44,3,47
"spring","no","yes","a",9.84,11.365,65,15.0013,23,1,"mar",3,2011,"b","c","a","a","b","b","working day","no",4.16608044732326,2.25671640065033,23,2,25
"spring","no","yes","a",9.02,11.365,69,11.0014,0,2,"mer",3,2011,"a","a","a","a","a","b","working day","no",3.24368402671511,1.73071483706548,5,3,8
"spring","no","yes","a",9.02,11.365,69,12.998,1,2,"mer",3,2011,"a","a","a","a","a","b","working day","no",2.43844549324037,1.16261876258558,4,0,4
"spring","no","yes","a",9.02,11.365,69,12.998,2,2,"mer",3,2011,"a","a","a","a","a","b","working day","no",1.84016627950171,0.84148657751391,2,0,2
"spring","no","yes","a",9.02,10.605,69,19.0012,3,2,"mer",3,2011,"a","a","a","a","a","b","working day","no",1.51857578030982,0.467966091274623,1,3,4
"spring","no","yes","a",8.2,10.605,75,8.9981,4,2,"mer",3,2011,"a","a","a","a","a","a","working day","no",1.59382125666333,0.414755945829387,0,1,1
"spring","no","yes","a",9.02,10.605,69,15.0013,5,2,"mer",3,2011,"a","a","a","a","a","b","working day","no",2.99860424833716,0.640204399963474,5,0,5
"spring","no","yes","a",9.02,10.605,55,16.9979,6,2,"mer",3,2011,"a","a","a","a","b","c","working day","no",4.41969810691493,1.39923767451232,39,1,40
"spring","no","yes","a",9.02,10.605,64,16.9979,7,2,"mer",3,2011,"d","a","a","a","b","b","working day","no",5.44272001646284,2.27990719462834,108,2,110
"spring","no","yes","a",9.84,10.605,65,19.0012,8,2,"mer",3,2011,"e","b","a","a","b","b","working day","no",5.99083958313721,2.93306003819195,243,13,256
"spring","no","yes","a",11.48,12.88,56,19.9995,9,2,"mer",3,2011,"c","b","a","a","b","b","working day","no",5.29970216927496,2.97956429774292,141,7,148
"spring","no","yes","a",13.12,15.15,49,19.0012,10,2,"mer",3,2011,"c","d","b","a","b","c","working day","no",4.57535940363526,3.13598383725972,65,11,76
"spring","no","yes","a",13.94,15.15,53,22.0028,11,2,"mer",3,2011,"c","d","b","a","b","c","working day","no",4.70589104291752,3.33890140330495,65,8,73
"spring","no","yes","a",16.4,20.455,43,12.998,12,2,"mer",3,2011,"c","d","b","b","c","c","working day","no",4.9764439946114,3.43075198854466,62,20,82
"spring","no","yes","a",20.5,24.24,25,23.4310182172689,13,2,"mer",3,2011,"c","d","b","b","c","d","working day","no",4.95959927590778,3.4829244477865,90,35,125
"spring","no","yes","a",21.32,25,23,19.9995,14,2,"mer",3,2011,"c","d","b","b","c","d","working day","no",4.82978821459333,3.52533913616463,75,21,96
"spring","no","yes","a",22.14,25.76,19,27.9993,15,2,"mer",3,2011,"c","d","b","b","c","d","working day","no",4.93064926118852,3.53861176656202,91,19,110
"spring","no","yes","a",22.14,25.76,19,22.0028,16,2,"mer",3,2011,"c","d","b","b","c","d","working day","no",5.37932753237752,3.59042411365982,112,27,139
"spring","no","yes","a",20.5,24.24,23,19.0012,17,2,"mer",3,2011,"g","d","b","b","c","d","working day","no",6.03058893425314,3.73805476951659,238,30,268
"spring","no","yes","a",18.86,22.725,23,32.9975,18,2,"mer",3,2011,"g","d","b","b","c","d","working day","no",5.96281517345352,3.54810620740797,193,8,201
"spring","no","yes","a",16.4,20.455,28,35.0008,19,2,"mer",3,2011,"f","d","b","b","c","d","working day","no",5.60092644747965,3.29493258283488,144,6,150
"spring","no","yes","a",14.76,16.665,29,27.9993,20,2,"mer",3,2011,"f","c","b","a","c","d","working day","no",5.24887208626807,3.00605912632073,86,9,95
"spring","no","yes","a",13.94,14.395,29,31.0009,21,2,"mer",3,2011,"b","c","b","a","c","d","working day","no",4.94637458342168,2.81291103890597,68,3,71
"spring","no","yes","a",12.3,12.88,26,36.9974,22,2,"mer",3,2011,"b","c","a","a","c","d","working day","no",4.64899096577587,2.60872193346054,44,4,48
"spring","no","yes","a",10.66,10.605,30,35.0008,23,2,"mer",3,2011,"b","c","a","a","c","d","working day","no",4.16608044732326,2.25671640065033,22,0,22
"spring","no","yes","a",9.84,9.85,30,31.0009,0,3,"gio",3,2011,"a","a","a","a","c","d","working day","no",3.24368402671511,1.73071483706548,10,3,13
"spring","no","yes","a",9.84,9.85,30,31.0009,1,3,"gio",3,2011,"a","a","a","a","c","d","working day","no",2.43844549324037,1.16261876258558,1,0,1
"spring","no","yes","a",8.2,8.335,27,31.0009,2,3,"gio",3,2011,"a","a","a","a","c","d","working day","no",1.84016627950171,0.84148657751391,2,1,3
"spring","no","yes","a",8.2,8.335,27,31.0009,3,3,"gio",3,2011,"a","a","a","a","c","d","working day","no",1.51857578030982,0.467966091274623,1,0,1
"spring","no","yes","a",6.56,6.06,31,32.9975,4,3,"gio",3,2011,"a","a","a","a","c","d","working day","no",1.59382125666333,0.414755945829387,1,0,1
"spring","no","yes","a",5.74,6.06,33,19.9995,5,3,"gio",3,2011,"a","a","a","a","c","d","working day","no",2.99860424833716,0.640204399963474,7,1,8
"spring","no","yes","a",5.74,6.06,33,19.9995,6,3,"gio",3,2011,"a","a","a","a","c","d","working day","no",4.41969810691493,1.39923767451232,34,1,35
"spring","no","yes","a",4.92,4.545,42,27.9993,7,3,"gio",3,2011,"d","a","a","a","c","c","working day","no",5.44272001646284,2.27990719462834,110,1,111
"spring","no","yes","a",5.74,6.06,39,19.9995,8,3,"gio",3,2011,"e","b","a","a","c","d","working day","no",5.99083958313721,2.93306003819195,216,4,220
"spring","no","yes","a",6.56,6.82,37,19.0012,9,3,"gio",3,2011,"c","b","a","a","c","d","working day","no",5.29970216927496,2.97956429774292,135,10,145
"spring","no","yes","a",7.38,9.09,29,12.998,10,3,"gio",3,2011,"c","d","a","a","c","d","working day","no",4.57535940363526,3.13598383725972,49,7,56
"spring","no","yes","a",8.2,11.365,29,6.0032,11,3,"gio",3,2011,"c","d","a","a","c","d","working day","no",4.70589104291752,3.33890140330495,40,10,50
"spring","no","yes","a",9.02,11.365,25,8.9981,12,3,"gio",3,2011,"c","d","a","a","c","d","working day","no",4.9764439946114,3.43075198854466,65,7,72
"spring","no","yes","a",9.02,12.88,25,6.0032,13,3,"gio",3,2011,"c","d","a","a","c","d","working day","no",4.95959927590778,3.4829244477865,67,13,80
"spring","no","yes","a",9.84,12.88,21,7.0015,14,3,"gio",3,2011,"c","d","a","a","c","d","working day","no",4.82978821459333,3.52533913616463,60,18,78
"spring","no","yes","a",9.84,14.395,23,11.5031903874102,15,3,"gio",3,2011,"c","d","a","a","c","d","working day","no",4.93064926118852,3.53861176656202,62,6,68
"spring","no","yes","a",10.66,15.15,23,13.0996525160974,16,3,"gio",3,2011,"c","d","a","a","c","d","working day","no",5.37932753237752,3.59042411365982,65,6,71
"spring","no","yes","a",10.66,15.15,22,12.7629728246033,17,3,"gio",3,2011,"g","d","a","a","c","d","working day","no",6.03058893425314,3.73805476951659,185,17,202
"spring","no","yes","a",9.84,10.605,35,22.0028,18,3,"gio",3,2011,"g","d","a","a","c","d","working day","no",5.96281517345352,3.54810620740797,161,6,167
"spring","no","yes","a",8.2,9.85,40,16.9979,19,3,"gio",3,2011,"f","d","a","a","c","c","working day","no",5.60092644747965,3.29493258283488,101,5,106
"spring","no","yes","a",8.2,11.365,40,6.0032,20,3,"gio",3,2011,"f","c","a","a","c","c","working day","no",5.24887208626807,3.00605912632073,69,1,70
"spring","no","yes","a",7.38,10.605,40,7.0015,21,3,"gio",3,2011,"b","c","a","a","c","c","working day","no",4.94637458342168,2.81291103890597,48,3,51
"spring","no","yes","a",8.2,12.88,40,9.79773191747231,22,3,"gio",3,2011,"b","c","a","a","c","c","working day","no",4.64899096577587,2.60872193346054,50,3,53
"spring","no","yes","b",7.38,10.605,43,6.0032,23,3,"gio",3,2011,"b","c","a","a","c","c","working day","no",4.16608044732326,2.25671640065033,23,0,23
"spring","no","yes","b",8.2,9.85,55,12.998,0,4,"ven",3,2011,"a","a","a","a","b","c","working day","no",3.24368402671511,1.73071483706548,12,0,12
"spring","no","yes","b",7.38,9.09,64,12.998,1,4,"ven",3,2011,"a","a","a","a","b","b","working day","no",2.43844549324037,1.16261876258558,4,0,4
"spring","no","yes","b",7.38,9.09,64,12.998,2,4,"ven",3,2011,"a","a","a","a","b","b","working day","no",1.84016627950171,0.84148657751391,2,0,2
"spring","no","yes","b",7.38,8.335,74,16.9979,3,4,"ven",3,2011,"a","a","a","a","a","b","working day","no",1.51857578030982,0.467966091274623,1,0,1
"spring","no","yes","b",7.38,9.09,74,12.998,4,4,"ven",3,2011,"a","a","a","a","a","b","working day","no",1.59382125666333,0.414755945829387,0,1,1
"spring","no","yes","b",6.56,9.09,74,8.9981,5,4,"ven",3,2011,"a","a","a","a","a","b","working day","no",2.99860424833716,0.640204399963474,7,0,7
"spring","no","yes","b",6.56,9.85,74,6.0032,6,4,"ven",3,2011,"a","a","a","a","a","b","working day","no",4.41969810691493,1.39923767451232,28,1,29
"spring","no","yes","a",6.56,9.09,80,8.9981,7,4,"ven",3,2011,"d","a","a","a","a","a","working day","no",5.44272001646284,2.27990719462834,83,0,83
"spring","no","yes","a",7.38,9.85,74,8.9981,8,4,"ven",3,2011,"e","b","a","a","a","b","working day","no",5.99083958313721,2.93306003819195,222,6,228
"spring","no","yes","a",9.02,11.365,60,8.9981,9,4,"ven",3,2011,"c","b","a","a","b","b","working day","no",5.29970216927496,2.97956429774292,138,12,150
"spring","no","yes","a",9.84,11.365,60,16.9979,10,4,"ven",3,2011,"c","d","a","a","b","b","working day","no",4.57535940363526,3.13598383725972,56,10,66
"spring","no","yes","a",11.48,13.635,52,15.0013,11,4,"ven",3,2011,"c","d","a","a","b","c","working day","no",4.70589104291752,3.33890140330495,73,16,89
"spring","no","yes","a",13.12,15.15,43,11.0014,12,4,"ven",3,2011,"c","d","b","a","c","c","working day","no",4.9764439946114,3.43075198854466,87,10,97
"spring","no","yes","a",13.94,15.91,42,15.0013,13,4,"ven",3,2011,"c","d","b","a","c","c","working day","no",4.95959927590778,3.4829244477865,74,13,87
"spring","no","yes","a",14.76,16.665,40,19.0012,14,4,"ven",3,2011,"c","d","b","a","c","c","working day","no",4.82978821459333,3.52533913616463,65,30,95
"spring","no","yes","a",14.76,16.665,40,19.9995,15,4,"ven",3,2011,"c","d","b","a","c","c","working day","no",4.93064926118852,3.53861176656202,75,31,106
"spring","no","yes","a",14.76,17.425,46,12.998,16,4,"ven",3,2011,"c","d","b","a","b","c","working day","no",5.37932753237752,3.59042411365982,101,17,118
"spring","no","yes","b",14.76,16.665,50,16.9979,17,4,"ven",3,2011,"g","d","b","a","b","c","working day","no",6.03058893425314,3.73805476951659,206,22,228
"spring","no","yes","b",13.94,15.15,53,19.9995,18,4,"ven",3,2011,"g","d","b","a","b","c","working day","no",5.96281517345352,3.54810620740797,172,15,187
"spring","no","yes","a",13.12,15.15,61,16.9979,19,4,"ven",3,2011,"f","d","b","a","b","b","working day","no",5.60092644747965,3.29493258283488,102,5,107
"spring","no","yes","b",12.3,14.395,70,12.998,20,4,"ven",3,2011,"f","c","a","a","a","b","working day","no",5.24887208626807,3.00605912632073,78,9,87
"spring","no","yes","b",12.3,14.395,70,15.0013,21,4,"ven",3,2011,"b","c","a","a","a","b","working day","no",4.94637458342168,2.81291103890597,64,6,70
"spring","no","yes","a",12.3,14.395,70,12.998,22,4,"ven",3,2011,"b","c","a","a","a","b","working day","no",4.64899096577587,2.60872193346054,40,4,44
"spring","no","yes","b",12.3,15.15,75,11.0014,23,4,"ven",3,2011,"b","c","a","a","a","a","working day","no",4.16608044732326,2.25671640065033,40,6,46
"spring","no","no","b",11.48,14.395,81,7.0015,0,5,"sab",3,2011,"a","a","a","a","a","a","weekend","yes",4.27120674822962,2.58630249526568,15,4,19
"spring","no","no","b",12.3,15.91,81,7.0015,1,5,"sab",3,2011,"a","a","a","a","a","a","weekend","yes",4.02493289736933,2.38941563683797,20,5,25
"spring","no","no","b",12.3,14.395,87,12.998,2,5,"sab",3,2011,"a","a","a","a","a","a","weekend","yes",3.73707340236085,2.22232808554837,15,5,20
"spring","no","no","b",12.3,14.395,87,12.998,3,5,"sab",3,2011,"a","a","a","a","a","a","weekend","yes",2.92619360984788,1.77450519912476,2,0,2
"spring","no","no","b",12.3,15.15,93,11.0014,4,5,"sab",3,2011,"a","a","a","a","a","a","weekend","yes",1.84803879553313,0.965545445598087,1,0,1
"spring","no","no","b",12.3,15.15,100,8.9981,5,5,"sab",3,2011,"a","a","a","a","a","a","weekend","yes",1.91600531081171,0.783716363939509,3,0,3
"spring","no","no","b",12.3,14.395,100,15.0013,6,5,"sab",3,2011,"a","a","a","a","a","a","weekend","yes",2.44259562500674,1.24350530187104,3,1,4
"spring","no","no","b",12.3,13.635,100,19.9995,7,5,"sab",3,2011,"d","a","a","a","a","a","weekend","yes",3.30957935112704,1.88085692983932,10,5,15
"spring","no","no","b",12.3,13.635,100,19.9995,8,5,"sab",3,2011,"e","b","a","a","a","a","weekend","yes",4.22230334623832,2.63974916072435,34,11,45
"spring","no","no","b",13.12,15.15,93,15.0013,9,5,"sab",3,2011,"c","b","b","a","a","a","weekend","yes",4.70278808582136,3.46450257061083,48,15,63
"spring","no","no","b",13.94,16.665,93,12.998,10,5,"sab",3,2011,"c","d","b","a","a","a","weekend","yes",5.11393686886646,4.05991777540256,69,34,103
